      1.09000000e+03       1.32646892e+01       1.04959994e+01       2.76868976e+00      -1.00000000e+00      -4.69222305e+00
      1.10000000e+03       1.32656351e+01       1.80558648e+00       1.14600486e+01      -1.00000000e+00      -4.64222306e+00
      1.11000000e+03       1.32648528e+01       8.83219321e+00       4.43265957e+00      -1.00000000e+00      -4.59222307e+00
      1.12000000e+03       1.32648821e+01       9.28510496e+00       3.97977712e+00      -1.00000000e+00      -4.54222308e+00
      1.13000000e+03       1.32656705e+01       7.78002807e-01       1.24876677e+01      -1.00000000e+00      -4.49222309e+00
      1.14000000e+03       1.32645734e+01       1.21883758e+01       1.07619766e+00      -1.00000000e+00      -4.44222311e+00
      1.15000000e+03       1.32652453e+01       5.25487100e+00       8.01037434e+00      -1.00000000e+00      -4.39222313e+00
      1.16000000e+03       1.32654513e+01       3.16413719e+00       1.01013141e+01      -1.00000000e+00      -4.34222315e+00
      1.17000000e+03       1.32645083e+01       1.28681541e+01       3.96354186e-01      -1.00000000e+00      -4.29222317e+00
      1.18000000e+03       1.32655514e+01       1.94625651e+00       1.13192949e+01      -1.00000000e+00      -4.24222320e+00
      1.19000000e+03       1.32651016e+01       7.10513826e+00       6.15996330e+00      -1.00000000e+00      -4.19222324e+00
